year,city,month,application
2016,Kagoshima,8,2808
2016,Okinawa,8,4308
2016,Hokkaido,7,9391
2016,Aomori,7,1152
2016,Iwate,7,1176
2016,Miyagi,7,3992
2016,Akita,7,1218
2016,Yamagata,7,1805
2016,Fukushima,7,3111
2016,Ibaraki,7,6507
2016,Tochigi,7,4281
2016,Gunma,7,3784
2016,Saitama,7,21085
2016,Chiba,7,20616
2016,Tokyo,7,64225
2016,Kanagawa,7,33352
2016,Niigata,7,3468
2016,Toyama,7,2287
2016,Ishikawa,7,2176
2016,Fukui,7,1373
2016,Yamanashi,7,1694
2016,Nagano,7,3358
2016,Gifu,7,4640
2016,Shizuoka,7,10155
2016,Aichi,7,22612
2016,Mie,7,4229
2016,Shiga,7,4348
2016,Kyoto,7,7957
2016,Osaka,7,27688
2016,Hyogo,7,17458
2016,Nara,7,4299
2016,Wakayama,7,1633
2016,Tottori,7,1201
2016,Shimane,7,902
2016,Okayama,7,3786
2016,Hiroshima,7,6143
2016,Yamaguchi,7,2586
2016,Tokushima,7,1249
2016,Kagawa,7,1688
2016,Ehime,7,1937
2016,Kochi,7,960
2016,Fukuoka,7,14829
2016,Saga,7,1604
2016,Nagasaki,7,2550
2016,Kumamoto,7,3400
2016,Oita,7,2032
2016,Miyazaki,7,1526
2016,Kagoshima,7,2199
2016,Okinawa,7,3424
2016,Hokkaido,6,7435
2016,Aomori,6,1172
2016,Iwate,6,1149
2016,Miyagi,6,3793
2016,Akita,6,910
2016,Yamagata,6,1576
2016,Fukushima,6,2833
2016,Ibaraki,6,6370
2016,Tochigi,6,4454
2016,Gunma,6,4708
2016,Saitama,6,20906
2016,Chiba,6,19921
2016,Tokyo,6,67081
2016,Kanagawa,6,35564
2016,Niigata,6,3431
2016,Toyama,6,2145
2016,Ishikawa,6,2473
2016,Fukui,6,1415
2016,Yamanashi,6,1774
2016,Nagano,6,3648
2016,Gifu,6,5092
2016,Shizuoka,6,8776
2016,Aichi,6,23321
2016,Mie,6,4205
2016,Shiga,6,4140
2016,Kyoto,6,8154
2016,Osaka,6,28056
2016,Hyogo,6,17476
2016,Nara,6,4063
2016,Wakayama,6,1709
2016,Tottori,6,919
2016,Shimane,6,965
2016,Okayama,6,3855
2016,Hiroshima,6,6617
2016,Yamaguchi,6,2432
2016,Tokushima,6,1170
2016,Kagawa,6,1639
2016,Ehime,6,2135
2016,Kochi,6,1155
2016,Fukuoka,6,13432
2016,Saga,6,1461
2016,Nagasaki,6,2327
2016,Kumamoto,6,3119
2016,Oita,6,1966
2016,Miyazaki,6,1524
2016,Kagoshima,6,2219
2016,Okinawa,6,3623
2016,Hokkaido,5,6880
2016,Aomori,5,1104
2016,Iwate,5,1239
2016,Miyagi,5,3857
2016,Akita,5,964
2016,Yamagata,5,1332
2016,Fukushima,5,2945
2016,Ibaraki,5,5875
2016,Tochigi,5,3645
2016,Gunma,5,3914
2016,Saitama,5,19827
2016,Chiba,5,18192
2016,Tokyo,5,58167
2016,Kanagawa,5,31957
2016,Niigata,5,2914
2016,Toyama,5,1888
2016,Ishikawa,5,2571
2016,Fukui,5,1413
2016,Yamanashi,5,1625
2016,Nagano,5,3463
2016,Gifu,5,4334
2016,Shizuoka,5,7676
2016,Aichi,5,21881
2016,Mie,5,4100
2016,Shiga,5,3463
2016,Kyoto,5,7471
2016,Osaka,5,25956
2016,Hyogo,5,16195
2016,Nara,5,3630
2016,Wakayama,5,1792
2016,Tottori,5,866
2016,Shimane,5,816
2016,Okayama,5,3434
2016,Hiroshima,5,6287
2016,Yamaguchi,5,2213
2016,Tokushima,5,1097
2016,Kagawa,5,1640
2016,Ehime,5,2051
2016,Kochi,5,956
2016,Fukuoka,5,12141
2016,Saga,5,1236
2016,Nagasaki,5,1879
2016,Kumamoto,5,2024
2016,Oita,5,1446
2016,Miyazaki,5,1374
2016,Kagoshima,5,1964
2016,Okinawa,5,3233
2016,Hokkaido,4,6787
2016,Aomori,4,1050
2016,Iwate,4,1105
2016,Miyagi,4,3317
2016,Akita,4,725
2016,Yamagata,4,1047
2016,Fukushima,4,2851
2016,Ibaraki,4,5453
2016,Tochigi,4,3224
2016,Gunma,4,3396
2016,Saitama,4,17226
2016,Chiba,4,16538
2016,Tokyo,4,51283
2016,Kanagawa,4,27984
2016,Niigata,4,3137
2016,Toyama,4,1636
2016,Ishikawa,4,2356
2016,Fukui,4,1419
2016,Yamanashi,4,1344
2016,Nagano,4,3382
2016,Gifu,4,3892
2016,Shizuoka,4,7312
2016,Aichi,4,18891
2016,Mie,4,3349
2016,Shiga,4,3621
2016,Kyoto,4,6795
2016,Osaka,4,24326
2016,Hyogo,4,13657
2016,Nara,4,3059
2016,Wakayama,4,1506
2016,Tottori,4,702
2016,Shimane,4,696
2016,Okayama,4,3097
2016,Hiroshima,4,4751
2016,Yamaguchi,4,1875
2016,Tokushima,4,924
2016,Kagawa,4,1490
2016,Ehime,4,1688
2016,Kochi,4,901
2016,Fukuoka,4,10208
2016,Saga,4,1089
2016,Nagasaki,4,1767
2016,Kumamoto,4,2291
2016,Oita,4,1429
2016,Miyazaki,4,1291
2016,Kagoshima,4,1862
2016,Okinawa,4,2869
2016,Hokkaido,3,8139
2016,Aomori,3,1431
2016,Iwate,3,1203
2016,Miyagi,3,3612
2016,Akita,3,1126
2016,Yamagata,3,1320
2016,Fukushima,3,3407
2016,Ibaraki,3,6236
2016,Tochigi,3,3805
2016,Gunma,3,4179
2016,Saitama,3,21529
2016,Chiba,3,19815
2016,Tokyo,3,59309
2016,Kanagawa,3,33549
2016,Niigata,3,3921
2016,Toyama,3,2051
2016,Ishikawa,3,2829
2016,Fukui,3,1662
2016,Yamanashi,3,1672
2016,Nagano,3,4021
2016,Gifu,3,4584
2016,Shizuoka,3,8692
2016,Aichi,3,22084
2016,Mie,3,4041
2016,Shiga,3,4387
2016,Kyoto,3,8899
2016,Osaka,3,31432
2016,Hyogo,3,17634
2016,Nara,3,3900
2016,Wakayama,3,1741
2016,Tottori,3,856
2016,Shimane,3,734
2016,Okayama,3,3731
2016,Hiroshima,3,5827
2016,Yamaguchi,3,2170
2016,Tokushima,3,1041
2016,Kagawa,3,1806
2016,Ehime,3,1921
2016,Kochi,3,933
2016,Fukuoka,3,13787
2016,Saga,3,1392
2016,Nagasaki,3,2042
2016,Kumamoto,3,3129
2016,Oita,3,1718
2016,Miyazaki,3,1356
2016,Kagoshima,3,2167
2016,Okinawa,3,3362
2016,Hokkaido,2,8139
2016,Aomori,2,1056
2016,Iwate,2,1130
2016,Miyagi,2,3566
2016,Akita,2,833
2016,Yamagata,2,1333
2016,Fukushima,2,2678
2016,Ibaraki,2,5489
2016,Tochigi,2,3704
2016,Gunma,2,3606
2016,Saitama,2,18872
2016,Chiba,2,18207
2016,Tokyo,2,53712
2016,Kanagawa,2,32328
2016,Niigata,2,3133
2016,Toyama,2,2052
2016,Ishikawa,2,2555
2016,Fukui,2,1464
2016,Yamanashi,2,1664
2016,Nagano,2,3833
2016,Gifu,2,4276
2016,Shizuoka,2,7562
2016,Aichi,2,21307
2016,Mie,2,3733
2016,Shiga,2,3505
2016,Kyoto,2,7464
2016,Osaka,2,25524
2016,Hyogo,2,15154
2016,Nara,2,3691
2016,Wakayama,2,1785
2016,Tottori,2,770
2016,Shimane,2,761
2016,Okayama,2,3572
2016,Hiroshima,2,5051
2016,Yamaguchi,2,1964
2016,Tokushima,2,1153
2016,Kagawa,2,1521
2016,Ehime,2,1920
2016,Kochi,2,776
2016,Fukuoka,2,12157
2016,Saga,2,1317
2016,Nagasaki,2,1983
2016,Kumamoto,2,2963
2016,Oita,2,1483
2016,Miyazaki,2,1265
2016,Kagoshima,2,1827
2016,Okinawa,2,2841
2016,Hokkaido,1,8934
2016,Aomori,1,1319
2016,Iwate,1,1358
2016,Miyagi,1,4009
2016,Akita,1,905
2016,Yamagata,1,1551
2016,Fukushima,1,2997
2016,Ibaraki,1,5864
2016,Tochigi,1,3838
2016,Gunma,1,3975
2016,Saitama,1,19994
2016,Chiba,1,18013
2016,Tokyo,1,54457
2016,Kanagawa,1,33742
2016,Niigata,1,3191
2016,Toyama,1,1987
2016,Ishikawa,1,2527
2016,Fukui,1,1592
2016,Yamanashi,1,1866
2016,Nagano,1,4259
2016,Gifu,1,4767
2016,Shizuoka,1,8456
2016,Aichi,1,23021
2016,Mie,1,4431
2016,Shiga,1,3590
2016,Kyoto,1,7740
2016,Osaka,1,26676
2016,Hyogo,1,15761
2016,Nara,1,4039
2016,Wakayama,1,1852
2016,Tottori,1,782
2016,Shimane,1,893
2016,Okayama,1,3558
2016,Hiroshima,1,5384
2016,Yamaguchi,1,2252
2016,Tokushima,1,1162
2016,Kagawa,1,1578
2016,Ehime,1,1873
2016,Kochi,1,881
2016,Fukuoka,1,11503
2016,Saga,1,1281
2016,Nagasaki,1,1845
2016,Kumamoto,1,2946
2016,Oita,1,1764
2016,Miyazaki,1,1322
2016,Kagoshima,1,1866
2016,Okinawa,1,2731
2015,Hokkaido,12,7467
2015,Aomori,12,1045
2015,Iwate,12,1102
2015,Miyagi,12,3113
2015,Akita,12,790
2015,Yamagata,12,1124
2015,Fukushima,12,2329
2015,Ibaraki,12,4296
2015,Tochigi,12,2924
2015,Gunma,12,2886
2015,Saitama,12,14638
2015,Chiba,12,13473
2015,Tokyo,12,41872
2015,Kanagawa,12,25645
2015,Niigata,12,2776
2015,Toyama,12,1781
2015,Ishikawa,12,1873
2015,Fukui,12,1359
2015,Yamanashi,12,1453
2015,Nagano,12,3524
2015,Gifu,12,3466
2015,Shizuoka,12,5941
2015,Aichi,12,15646
2015,Mie,12,3298
2015,Shiga,12,2692
2015,Kyoto,12,5991
2015,Osaka,12,18305
2015,Hyogo,12,11372
2015,Nara,12,2881
2015,Wakayama,12,1475
2015,Tottori,12,688
2015,Shimane,12,626
2015,Okayama,12,2798
2015,Hiroshima,12,4259
2015,Yamaguchi,12,1549
2015,Tokushima,12,903
2015,Kagawa,12,1238
2015,Ehime,12,1557
2015,Kochi,12,611
2015,Fukuoka,12,8640
2015,Saga,12,1021
2015,Nagasaki,12,1384
2015,Kumamoto,12,2272
2015,Oita,12,1176
2015,Miyazaki,12,930
2015,Kagoshima,12,1331
2015,Okinawa,12,2203
2015,Hokkaido,11,7091
2015,Aomori,11,1266
2015,Iwate,11,1190
2015,Miyagi,11,2888
2015,Akita,11,689
2015,Yamagata,11,1015
2015,Fukushima,11,2001
2015,Ibaraki,11,4057
2015,Tochigi,11,2701
2015,Gunma,11,2412
2015,Saitama,11,13190
2015,Chiba,11,12203
2015,Tokyo,11,38692
2015,Kanagawa,11,21824
2015,Niigata,11,2482
2015,Toyama,11,1466
2015,Ishikawa,11,1641
2015,Fukui,11,940
2015,Yamanashi,11,1361
2015,Nagano,11,3013
2015,Gifu,11,3107
2015,Shizuoka,11,5403
2015,Aichi,11,15516
2015,Mie,11,2783
2015,Shiga,11,2350
2015,Kyoto,11,4950
2015,Osaka,11,17609
2015,Hyogo,11,10409
2015,Nara,11,2523
2015,Wakayama,11,1324
2015,Tottori,11,610
2015,Shimane,11,530
2015,Okayama,11,2306
2015,Hiroshima,11,3899
2015,Yamaguchi,11,1476
2015,Tokushima,11,915
2015,Kagawa,11,1122
2015,Ehime,11,1367
2015,Kochi,11,518
2015,Fukuoka,11,8188
2015,Saga,11,870
2015,Nagasaki,11,1407
2015,Kumamoto,11,2147
2015,Oita,11,1173
2015,Miyazaki,11,919
2015,Kagoshima,11,1384
2015,Okinawa,11,2347
2015,Hokkaido,10,7589
2015,Aomori,10,1016
2015,Iwate,10,1224
2015,Miyagi,10,3296
2015,Akita,10,856
2015,Yamagata,10,1255
2015,Fukushima,10,2213
2015,Ibaraki,10,4726
2015,Tochigi,10,3152
2015,Gunma,10,2836
2015,Saitama,10,14662
2015,Chiba,10,14012
2015,Tokyo,10,44557
2015,Kanagawa,10,25231
2015,Niigata,10,2513
2015,Toyama,10,1759
2015,Ishikawa,10,1692
2015,Fukui,10,1100
2015,Yamanashi,10,1502
2015,Nagano,10,3395
2015,Gifu,10,3545
2015,Shizuoka,10,6571
2015,Aichi,10,16716
2015,Mie,10,3246
2015,Shiga,10,2791
2015,Kyoto,10,5634
2015,Osaka,10,20089
2015,Hyogo,10,11755
2015,Nara,10,2846
2015,Wakayama,10,1433
2015,Tottori,10,746
2015,Shimane,10,624
2015,Okayama,10,2608
2015,Hiroshima,10,4278
2015,Yamaguchi,10,1629
2015,Tokushima,10,995
2015,Kagawa,10,1361
2015,Ehime,10,1558
2015,Kochi,10,696
2015,Fukuoka,10,9512
2015,Saga,10,1164
2015,Nagasaki,10,1500
2015,Kumamoto,10,2474
2015,Oita,10,1338
2015,Miyazaki,10,1148
2015,Kagoshima,10,1566
2015,Okinawa,10,2627
2015,Hokkaido,9,6935
2015,Aomori,9,1036
2015,Iwate,9,1265
2015,Miyagi,9,3036
2015,Akita,9,838
2015,Yamagata,9,1169
2015,Fukushima,9,2365
2015,Ibaraki,9,4560
2015,Tochigi,9,3123
2015,Gunma,9,2902
2015,Saitama,9,13668
2015,Chiba,9,12934
2015,Tokyo,9,40337
2015,Kanagawa,9,22304
2015,Niigata,9,2892
2015,Toyama,9,1578
2015,Ishikawa,9,1788
2015,Fukui,9,1150
2015,Yamanashi,9,1278
2015,Nagano,9,3245
2015,Gifu,9,3377
2015,Shizuoka,9,6121
2015,Aichi,9,15874
2015,Mie,9,2944
2015,Shiga,9,2605
2015,Kyoto,9,5327
2015,Osaka,9,17961
2015,Hyogo,9,10925
2015,Nara,9,2668
2015,Wakayama,9,1463
2015,Tottori,9,717
2015,Shimane,9,614
2015,Okayama,9,2605
2015,Hiroshima,9,4320
2015,Yamaguchi,9,1658
2015,Tokushima,9,1036
2015,Kagawa,9,1269
2015,Ehime,9,1561
2015,Kochi,9,624
2015,Fukuoka,9,9171
2015,Saga,9,1118
2015,Nagasaki,9,1736
2015,Kumamoto,9,2438
2015,Oita,9,1243
2015,Miyazaki,9,1213
2015,Kagoshima,9,1738
2015,Okinawa,9,2989
2015,Hokkaido,8,8908
2015,Aomori,8,1501
2015,Iwate,8,1989
2015,Miyagi,8,4628
2015,Akita,8,1132
2015,Yamagata,8,2092
2015,Fukushima,8,3614
2015,Ibaraki,8,7793
2015,Tochigi,8,4302
2015,Gunma,8,4222
2015,Saitama,8,21141
2015,Chiba,8,18223
2015,Tokyo,8,55647
2015,Kanagawa,8,30400
2015,Niigata,8,5196
2015,Toyama,8,2479
2015,Ishikawa,8,2440
2015,Fukui,8,1654
2015,Yamanashi,8,1681
2015,Nagano,8,4318
2015,Gifu,8,4795
2015,Shizuoka,8,10416
2015,Aichi,8,21499
2015,Mie,8,4100
2015,Shiga,8,4404
2015,Kyoto,8,8805
2015,Osaka,8,26872
2015,Hyogo,8,18455
2015,Nara,8,3948
2015,Wakayama,8,1962
2015,Tottori,8,1206
2015,Shimane,8,1009
2015,Okayama,8,3515
2015,Hiroshima,8,6193
2015,Yamaguchi,8,2139
2015,Tokushima,8,1195
2015,Kagawa,8,1744
2015,Ehime,8,2188
2015,Kochi,8,865
2015,Fukuoka,8,14024
2015,Saga,8,1523
2015,Nagasaki,8,3295
2015,Kumamoto,8,3667
2015,Oita,8,2640
2015,Miyazaki,8,2150
2015,Kagoshima,8,2531
2015,Okinawa,8,3417
2015,Hokkaido,7,7339
2015,Aomori,7,1075
2015,Iwate,7,1238
2015,Miyagi,7,3852
2015,Akita,7,898
2015,Yamagata,7,1696
2015,Fukushima,7,3308
2015,Ibaraki,7,5876
2015,Tochigi,7,3720
2015,Gunma,7,3877
2015,Saitama,7,19049
2015,Chiba,7,17714
2015,Tokyo,7,57968
2015,Kanagawa,7,30546
2015,Niigata,7,3329
2015,Toyama,7,1903
2015,Ishikawa,7,2221
2015,Fukui,7,1225
2015,Yamanashi,7,1620
2015,Nagano,7,3400
2015,Gifu,7,4193
2015,Shizuoka,7,9935
2015,Aichi,7,20279
2015,Mie,7,3633
2015,Shiga,7,3922
2015,Kyoto,7,7447
2015,Osaka,7,23921
2015,Hyogo,7,15716
2015,Nara,7,3917
2015,Wakayama,7,1624
2015,Tottori,7,965
2015,Shimane,7,803
2015,Okayama,7,3374
2015,Hiroshima,7,5896
2015,Yamaguchi,7,1981
2015,Tokushima,7,1109
2015,Kagawa,7,1454
2015,Ehime,7,1911
2015,Kochi,7,946
2015,Fukuoka,7,11792
2015,Saga,7,1252
2015,Nagasaki,7,2300
2015,Kumamoto,7,3108
2015,Oita,7,1784
2015,Miyazaki,7,1309
2015,Kagoshima,7,1958
2015,Okinawa,7,3189
2015,Hokkaido,6,6324
2015,Aomori,6,981
2015,Iwate,6,969
2015,Miyagi,6,3773
2015,Akita,6,733
2015,Yamagata,6,1686
2015,Fukushima,6,2642
2015,Ibaraki,6,5182
2015,Tochigi,6,3559
2015,Gunma,6,3645
2015,Saitama,6,18042
2015,Chiba,6,17156
2015,Tokyo,6,55247
2015,Kanagawa,6,29023
2015,Niigata,6,2805
2015,Toyama,6,1801
2015,Ishikawa,6,2040
2015,Fukui,6,1321
2015,Yamanashi,6,1539
2015,Nagano,6,3022
2015,Gifu,6,3891
2015,Shizuoka,6,7673
2015,Aichi,6,19610
2015,Mie,6,3589
2015,Shiga,6,3525
2015,Kyoto,6,6773
2015,Osaka,6,22065
2015,Hyogo,6,13958
2015,Nara,6,3202
2015,Wakayama,6,1548
2015,Tottori,6,631
2015,Shimane,6,739
2015,Okayama,6,3038
2015,Hiroshima,6,5816
2015,Yamaguchi,6,1922
2015,Tokushima,6,933
2015,Kagawa,6,1508
2015,Ehime,6,1919
2015,Kochi,6,767
2015,Fukuoka,6,9786
2015,Saga,6,1115
2015,Nagasaki,6,1700
2015,Kumamoto,6,2880
2015,Oita,6,1255
2015,Miyazaki,6,1274
2015,Kagoshima,6,1784
2015,Okinawa,6,2622
2015,Hokkaido,5,5710
2015,Aomori,5,883
2015,Iwate,5,1085
2015,Miyagi,5,3188
2015,Akita,5,656
2015,Yamagata,5,1046
2015,Fukushima,5,2248
2015,Ibaraki,5,5198
2015,Tochigi,5,3033
2015,Gunma,5,3237
2015,Saitama,5,15718
2015,Chiba,5,15145
2015,Tokyo,5,46425
2015,Kanagawa,5,26247
2015,Niigata,5,2729
2015,Toyama,5,1454
2015,Ishikawa,5,1909
2015,Fukui,5,1219
2015,Yamanashi,5,1256
2015,Nagano,5,2732
2015,Gifu,5,3888
2015,Shizuoka,5,6709
2015,Aichi,5,18116
2015,Mie,5,3481
2015,Shiga,5,2939
2015,Kyoto,5,5965
2015,Osaka,5,21766
2015,Hyogo,5,12924
2015,Nara,5,2890
2015,Wakayama,5,1402
2015,Tottori,5,711
2015,Shimane,5,710
2015,Okayama,5,3042
2015,Hiroshima,5,5816
2015,Yamaguchi,5,1846
2015,Tokushima,5,941
2015,Kagawa,5,1467
2015,Ehime,5,1582
2015,Kochi,5,737
2015,Fukuoka,5,9701
2015,Saga,5,1148
2015,Nagasaki,5,1662
2015,Kumamoto,5,2636
2015,Oita,5,1270
2015,Miyazaki,5,1257
2015,Kagoshima,5,1846
2015,Okinawa,5,2569
2015,Hokkaido,4,6038
2015,Aomori,4,857
2015,Iwate,4,1143
2015,Miyagi,4,3047
2015,Akita,4,675
2015,Yamagata,4,1064
2015,Fukushima,4,2446
2015,Ibaraki,4,5089
2015,Tochigi,4,2908
2015,Gunma,4,3079
2015,Saitama,4,15800
2015,Chiba,4,14102
2015,Tokyo,4,43563
2015,Kanagawa,4,25149
2015,Niigata,4,3005
2015,Toyama,4,1670
2015,Ishikawa,4,2111
2015,Fukui,4,1255
2015,Yamanashi,4,1168
2015,Nagano,4,3077
2015,Gifu,4,3698
2015,Shizuoka,4,6767
2015,Aichi,4,17021
2015,Mie,4,3323
2015,Shiga,4,3565
2015,Kyoto,4,6204
2015,Osaka,4,20913
2015,Hyogo,4,12026
2015,Nara,4,2695
2015,Wakayama,4,1311
2015,Tottori,4,719
2015,Shimane,4,713
2015,Okayama,4,3054
2015,Hiroshima,4,4570
2015,Yamaguchi,4,1873
2015,Tokushima,4,1031
2015,Kagawa,4,1247
2015,Ehime,4,1509
2015,Kochi,4,728
2015,Fukuoka,4,9740
2015,Saga,4,1198
2015,Nagasaki,4,1733
2015,Kumamoto,4,2686
2015,Oita,4,1452
2015,Miyazaki,4,1075
2015,Kagoshima,4,1820
2015,Okinawa,4,2485
2015,Hokkaido,3,6853
2015,Aomori,3,1273
2015,Iwate,3,1178
2015,Miyagi,3,3233
2015,Akita,3,844
2015,Yamagata,3,1092
2015,Fukushima,3,2755
2015,Ibaraki,3,5228
2015,Tochigi,3,3414
2015,Gunma,3,3278
2015,Saitama,3,19324
2015,Chiba,3,16718
2015,Tokyo,3,48350
2015,Kanagawa,3,28244
2015,Niigata,3,3188
2015,Toyama,3,1822
2015,Ishikawa,3,2284
2015,Fukui,3,1767
2015,Yamanashi,3,1477
2015,Nagano,3,3463
2015,Gifu,3,3863
2015,Shizuoka,3,7520
2015,Aichi,3,19055
2015,Mie,3,4031
2015,Shiga,3,3655
2015,Kyoto,3,6888
2015,Osaka,3,25977
2015,Hyogo,3,14728
2015,Nara,3,3190
2015,Wakayama,3,1580
2015,Tottori,3,662
2015,Shimane,3,780
2015,Okayama,3,3338
2015,Hiroshima,3,4823
2015,Yamaguchi,3,1940
2015,Tokushima,3,1008
2015,Kagawa,3,1555
2015,Ehime,3,1776
2015,Kochi,3,820
2015,Fukuoka,3,10686
2015,Saga,3,1269
2015,Nagasaki,3,1662
2015,Kumamoto,3,2769
2015,Oita,3,1487
2015,Miyazaki,3,1239
2015,Kagoshima,3,1824
2015,Okinawa,3,2478
2015,Hokkaido,2,6992
2015,Aomori,2,971
2015,Iwate,2,1183
2015,Miyagi,2,3418
2015,Akita,2,776
2015,Yamagata,2,1104
2015,Fukushima,2,2404
2015,Ibaraki,2,5049
2015,Tochigi,2,3379
2015,Gunma,2,3119
2015,Saitama,2,15957
2015,Chiba,2,15119
2015,Tokyo,2,44034
2015,Kanagawa,2,27047
2015,Niigata,2,2725
2015,Toyama,2,1725
2015,Ishikawa,2,2093
2015,Fukui,2,1288
2015,Yamanashi,2,1461
2015,Nagano,2,3341
2015,Gifu,2,3843
2015,Shizuoka,2,6770
2015,Aichi,2,19049
2015,Mie,2,3557
2015,Shiga,2,3019
2015,Kyoto,2,6388
2015,Osaka,2,21314
2015,Hyogo,2,12624
2015,Nara,2,3128
2015,Wakayama,2,1461
2015,Tottori,2,648
2015,Shimane,2,651
2015,Okayama,2,3018
2015,Hiroshima,2,4838
2015,Yamaguchi,2,1861
2015,Tokushima,2,1129
2015,Kagawa,2,1357
2015,Ehime,2,1628
2015,Kochi,2,788
2015,Fukuoka,2,10248
2015,Saga,2,1200
2015,Nagasaki,2,1572
2015,Kumamoto,2,2647
2015,Oita,2,1394
2015,Miyazaki,2,1044
2015,Kagoshima,2,1565
2015,Okinawa,2,2455
2015,Hokkaido,1,8594
2015,Aomori,1,1394
2015,Iwate,1,1500
2015,Miyagi,1,4213
2015,Akita,1,974
2015,Yamagata,1,1619
2015,Fukushima,1,2749
2015,Ibaraki,1,5894
2015,Tochigi,1,4042
2015,Gunma,1,3833
2015,Saitama,1,19111
2015,Chiba,1,17076
2015,Tokyo,1,49224
2015,Kanagawa,1,30764
2015,Niigata,1,3341
2015,Toyama,1,2088
2015,Ishikawa,1,2542
2015,Fukui,1,1611
2015,Yamanashi,1,1943
2015,Nagano,1,4223
2015,Gifu,1,4811
2015,Shizuoka,1,8145
2015,Aichi,1,21935
2015,Mie,1,4196
2015,Shiga,1,3536
2015,Kyoto,1,7493
2015,Osaka,1,24725
2015,Hyogo,1,15012
2015,Nara,1,3694
2015,Wakayama,1,2005
2015,Tottori,1,717
2015,Shimane,1,778
2015,Okayama,1,3595
2015,Hiroshima,1,5419
2015,Yamaguchi,1,2195
2015,Tokushima,1,1275
2015,Kagawa,1,1725
2015,Ehime,1,1901
2015,Kochi,1,911
2015,Fukuoka,1,11803
2015,Saga,1,1352
2015,Nagasaki,1,1775
2015,Kumamoto,1,3084
2015,Oita,1,1561
2015,Miyazaki,1,1249
2015,Kagoshima,1,1802
2015,Okinawa,1,2601
2014,Hokkaido,12,6828
2014,Aomori,12,1057
2014,Iwate,12,1198
2014,Miyagi,12,3151
2014,Akita,12,838
2014,Yamagata,12,1205
2014,Fukushima,12,2029
2014,Ibaraki,12,4079
2014,Tochigi,12,2881
2014,Gunma,12,2660
2014,Saitama,12,13474
2014,Chiba,12,12173
2014,Tokyo,12,36512
2014,Kanagawa,12,21303
2014,Niigata,12,2337
2014,Toyama,12,1701
2014,Ishikawa,12,1975
2014,Fukui,12,1223
2014,Yamanashi,12,1351
2014,Nagano,12,3043
2014,Gifu,12,3075
2014,Shizuoka,12,5379
2014,Aichi,12,14514
2014,Mie,12,2747
2014,Shiga,12,2542
2014,Kyoto,12,5715
2014,Osaka,12,16819
2014,Hyogo,12,10056
2014,Nara,12,2607
2014,Wakayama,12,1284
2014,Tottori,12,529
2014,Shimane,12,518
2014,Okayama,12,2465
2014,Hiroshima,12,3843
2014,Yamaguchi,12,1476
2014,Tokushima,12,885
2014,Kagawa,12,1370
2014,Ehime,12,1438
2014,Kochi,12,671
2014,Fukuoka,12,7663
2014,Saga,12,1030
2014,Nagasaki,12,1353
2014,Kumamoto,12,2065
2014,Oita,12,1210
2014,Miyazaki,12,920
2014,Kagoshima,12,1529
2014,Okinawa,12,2112
2014,Hokkaido,11,5900
2014,Aomori,11,872
2014,Iwate,11,1162
2014,Miyagi,11,2593
2014,Akita,11,729
2014,Yamagata,11,901
2014,Fukushima,11,1900
2014,Ibaraki,11,3576
2014,Tochigi,11,2335
2014,Gunma,11,2151
2014,Saitama,11,10786
2014,Chiba,11,10372
2014,Tokyo,11,30833
2014,Kanagawa,11,17834
2014,Niigata,11,2075
2014,Toyama,11,1310
2014,Ishikawa,11,1431
2014,Fukui,11,865
2014,Yamanashi,11,1111
2014,Nagano,11,2655
2014,Gifu,11,2642
2014,Shizuoka,11,4671
2014,Aichi,11,12280
2014,Mie,11,2497
2014,Shiga,11,2123
2014,Kyoto,11,4265
2014,Osaka,11,14075
2014,Hyogo,11,8449
2014,Nara,11,2048
2014,Wakayama,11,1057
2014,Tottori,11,440
2014,Shimane,11,538
2014,Okayama,11,2054
2014,Hiroshima,11,3437
2014,Yamaguchi,11,1185
2014,Tokushima,11,790
2014,Kagawa,11,1025
2014,Ehime,11,1283
2014,Kochi,11,538
2014,Fukuoka,11,7021
2014,Saga,11,929
2014,Nagasaki,11,1150
2014,Kumamoto,11,1745
2014,Oita,11,1034
2014,Miyazaki,11,896
2014,Kagoshima,11,1314
2014,Okinawa,11,1998
2014,Hokkaido,10,7188
2014,Aomori,10,1059
2014,Iwate,10,1435
2014,Miyagi,10,3187
2014,Akita,10,885
2014,Yamagata,10,1192
2014,Fukushima,10,2307
2014,Ibaraki,10,4397
2014,Tochigi,10,2996
2014,Gunma,10,2965
2014,Saitama,10,13841
2014,Chiba,10,12577
2014,Tokyo,10,38195
2014,Kanagawa,10,21928
2014,Niigata,10,2532
2014,Toyama,10,1531
2014,Ishikawa,10,1637
2014,Fukui,10,1068
2014,Yamanashi,10,1354
2014,Nagano,10,3486
2014,Gifu,10,3253
2014,Shizuoka,10,6197
2014,Aichi,10,15471
2014,Mie,10,2901
2014,Shiga,10,2692
2014,Kyoto,10,5020
2014,Osaka,10,17998
2014,Hyogo,10,10270
2014,Nara,10,2425
2014,Wakayama,10,1350
2014,Tottori,10,698
2014,Shimane,10,618
2014,Okayama,10,2651
2014,Hiroshima,10,4355
2014,Yamaguchi,10,1768
2014,Tokushima,10,985
2014,Kagawa,10,1394
2014,Ehime,10,1532
2014,Kochi,10,720
